timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1558389559825,276,Cinema,200,OK,Users 1-32,text,true,,9926,131,46,46,http://localhost:8181/cinema/movies,276,0,5
1558389559492,614,Cinema,200,OK,Users 1-8,text,true,,9926,131,46,46,http://localhost:8181/cinema/movies,564,0,14
1558389559845,262,Cinema,200,OK,Users 1-33,text,true,,9926,131,46,46,http://localhost:8181/cinema/movies,262,0,1
1558389559989,118,Cinema,200,OK,Users 1-40,text,true,,9926,131,46,46,http://localhost:8181/cinema/movies,118,0,1
1558389559860,261,Cinema,200,OK,Users 1-34,text,true,,9926,131,46,46,http://localhost:8181/cinema/movies,261,0,1
1558389559883,240,Cinema,200,OK,Users 1-35,text,true,,9926,131,46,46,http://localhost:8181/cinema/movies,240,0,0
1558389560009,137,Cinema,200,OK,Users 1-41,text,true,,9926,131,47,47,http://localhost:8181/cinema/movies,137,0,16
1558389560020,140,Cinema,200,OK,Users 1-42,text,true,,9926,131,48,48,http://localhost:8181/cinema/movies,140,0,5
1558389560063,107,Cinema,200,OK,Users 1-43,text,true,,9926,131,49,49,http://localhost:8181/cinema/movies,107,0,39
1558389560077,99,Cinema,200,OK,Users 1-45,text,true,,9926,131,49,49,http://localhost:8181/cinema/movies,99,0,25
1558389560099,85,Cinema,200,OK,Users 1-46,text,true,,9926,131,50,50,http://localhost:8181/cinema/movies,85,0,4
1558389560065,132,Cinema,200,OK,Users 1-44,text,true,,9926,131,51,51,http://localhost:8181/cinema/movies,132,0,37
1558389560125,93,Cinema,200,OK,Users 1-47,text,true,,9926,131,51,51,http://localhost:8181/cinema/movies,93,0,1
1558389560164,65,Cinema,200,OK,Users 1-49,text,true,,9926,131,52,52,http://localhost:8181/cinema/movies,65,0,2
1558389560159,70,Cinema,200,OK,Users 1-48,text,true,,9926,131,52,52,http://localhost:8181/cinema/movies,70,0,3
1558389560178,56,Cinema,200,OK,Users 1-50,text,true,,9926,131,52,52,http://localhost:8181/cinema/movies,56,0,1
1558389560197,52,Cinema,200,OK,Users 1-51,text,true,,9926,131,52,52,http://localhost:8181/cinema/movies,52,0,1
1558389560225,137,Cinema,200,OK,Users 1-52,text,true,,9926,131,58,58,http://localhost:8181/cinema/movies,137,0,29
1558389560253,110,Cinema,200,OK,Users 1-53,text,true,,9926,131,58,58,http://localhost:8181/cinema/movies,110,0,1
1558389560282,84,Cinema,200,OK,Users 1-55,text,true,,9926,131,59,59,http://localhost:8181/cinema/movies,78,0,0
1558389560317,58,Cinema,200,OK,Users 1-57,text,true,,9926,131,59,59,http://localhost:8181/cinema/movies,58,0,1
1558389560336,40,Cinema,200,OK,Users 1-58,text,true,,9926,131,59,59,http://localhost:8181/cinema/movies,40,0,11
1558389560297,89,Cinema,200,OK,Users 1-56,text,true,,9926,131,60,60,http://localhost:8181/cinema/movies,89,0,3
1558389560365,36,Cinema,200,OK,Users 1-59,text,true,,9926,131,61,61,http://localhost:8181/cinema/movies,36,0,17
1558389560261,165,Cinema,200,OK,Users 1-54,text,true,,9926,131,62,62,http://localhost:8181/cinema/movies,165,0,13
1558389560379,49,Cinema,200,OK,Users 1-60,text,true,,9926,131,62,62,http://localhost:8181/cinema/movies,48,0,2
1558389560399,36,Cinema,200,OK,Users 1-61,text,true,,9926,131,62,62,http://localhost:8181/cinema/movies,36,0,1
1558389560425,18,Cinema,200,OK,Users 1-62,text,true,,9926,131,63,63,http://localhost:8181/cinema/movies,18,0,14
1558389560439,13,Cinema,200,OK,Users 1-63,text,true,,9926,131,63,63,http://localhost:8181/cinema/movies,13,0,5
1558389560457,5,Cinema,200,OK,Users 1-64,text,true,,9926,131,64,64,http://localhost:8181/cinema/movies,5,0,1
1558389560477,6,Cinema,200,OK,Users 1-65,text,true,,9926,131,65,65,http://localhost:8181/cinema/movies,6,0,1
1558389560510,43,Cinema,200,OK,Users 1-66,text,true,,9926,131,67,67,http://localhost:8181/cinema/movies,43,0,1
1558389560548,14,Cinema,200,OK,Users 1-67,text,true,,9926,131,68,68,http://localhost:8181/cinema/movies,14,0,4
1558389560568,13,Cinema,200,OK,Users 1-69,text,true,,9926,131,69,69,http://localhost:8181/cinema/movies,13,0,0
1558389560561,21,Cinema,200,OK,Users 1-68,text,true,,9926,131,69,69,http://localhost:8181/cinema/movies,21,0,0
1558389560586,20,Cinema,200,OK,Users 1-70,text,true,,9926,131,70,70,http://localhost:8181/cinema/movies,20,0,1
1558389560619,22,Cinema,200,OK,Users 1-71,text,true,,9926,131,72,72,http://localhost:8181/cinema/movies,22,0,1
1558389560631,11,Cinema,200,OK,Users 1-72,text,true,,9926,131,72,72,http://localhost:8181/cinema/movies,11,0,5
1558389560645,13,Cinema,200,OK,Users 1-73,text,true,,9926,131,73,73,http://localhost:8181/cinema/movies,13,0,1
1558389560669,21,Cinema,200,OK,Users 1-74,text,true,,9926,131,75,75,http://localhost:8181/cinema/movies,21,0,1
1558389560685,13,Cinema,200,OK,Users 1-75,text,true,,9926,131,75,75,http://localhost:8181/cinema/movies,13,0,8
1558389560712,21,Cinema,200,OK,Users 1-76,text,true,,9926,131,77,77,http://localhost:8181/cinema/movies,21,0,0
1558389560061,676,register,200,OK,Users 1-37,text,true,,4621,139,77,77,http://localhost:8181/cinema/users/register,676,0,0
1558389560691,56,register,200,OK,Users 1-74,text,true,,4621,139,78,78,http://localhost:8181/cinema/users/register,56,0,0
1558389560659,89,register,200,OK,Users 1-73,text,true,,4621,139,78,78,http://localhost:8181/cinema/users/register,89,0,0
1558389560641,109,register,200,OK,Users 1-71,text,true,,4621,139,78,78,http://localhost:8181/cinema/users/register,109,0,0
1558389560643,107,register,200,OK,Users 1-72,text,true,,4621,139,78,78,http://localhost:8181/cinema/users/register,107,0,0
1558389560606,145,register,200,OK,Users 1-70,text,true,,4621,139,78,78,http://localhost:8181/cinema/users/register,145,0,0
1558389560583,169,register,200,OK,Users 1-68,text,true,,4621,139,78,78,http://localhost:8181/cinema/users/register,169,0,0
1558389560582,170,register,200,OK,Users 1-69,text,true,,4621,139,78,78,http://localhost:8181/cinema/users/register,170,0,0
1558389560563,191,register,200,OK,Users 1-67,text,true,,4621,139,78,78,http://localhost:8181/cinema/users/register,191,0,0
1558389560554,201,register,200,OK,Users 1-66,text,true,,4621,139,78,78,http://localhost:8181/cinema/users/register,201,0,0
1558389560484,273,register,200,OK,Users 1-65,text,true,,4621,139,78,78,http://localhost:8181/cinema/users/register,273,0,0
1558389560727,31,Cinema,200,OK,Users 1-77,text,true,,9926,131,78,78,http://localhost:8181/cinema/movies,31,0,26
1558389560453,309,register,200,OK,Users 1-63,text,true,,4621,139,79,79,http://localhost:8181/cinema/users/register,309,0,0
1558389560759,3,register,200,OK,Users 1-77,text,true,,4621,139,79,79,http://localhost:8181/cinema/users/register,3,0,0
1558389560463,301,register,200,OK,Users 1-64,text,true,,4621,139,79,79,http://localhost:8181/cinema/users/register,300,0,0
1558389560443,322,register,200,OK,Users 1-62,text,true,,4621,139,79,79,http://localhost:8181/cinema/users/register,322,0,0
1558389560436,329,register,200,OK,Users 1-61,text,true,,4621,139,79,79,http://localhost:8181/cinema/users/register,329,0,0
1558389560698,68,register,200,OK,Users 1-75,text,true,,4621,139,79,79,http://localhost:8181/cinema/users/register,68,0,0
1558389560428,339,register,200,OK,Users 1-60,text,true,,4621,139,79,79,http://localhost:8181/cinema/users/register,339,0,0
1558389560427,345,register,200,OK,Users 1-54,text,true,,4621,139,79,79,http://localhost:8181/cinema/users/register,345,0,0
1558389560401,374,register,200,OK,Users 1-59,text,true,,4621,139,79,79,http://localhost:8181/cinema/users/register,374,0,0
1558389560387,391,register,200,OK,Users 1-56,text,true,,4621,139,79,79,http://localhost:8181/cinema/users/register,391,0,0
1558389560065,714,register,200,OK,Users 1-23,text,true,,4621,139,80,80,http://localhost:8181/cinema/users/register,714,0,0
1558389560218,563,register,200,OK,Users 1-47,text,true,,4621,139,80,80,http://localhost:8181/cinema/users/register,563,0,0
1558389560377,406,register,200,OK,Users 1-58,text,true,,4621,139,80,80,http://localhost:8181/cinema/users/register,406,0,0
1558389560229,556,register,200,OK,Users 1-48,text,true,,4621,139,80,80,http://localhost:8181/cinema/users/register,556,0,0
1558389560376,410,register,200,OK,Users 1-57,text,true,,4621,139,80,80,http://localhost:8181/cinema/users/register,410,0,0
1558389560229,559,register,200,OK,Users 1-49,text,true,,4621,139,80,80,http://localhost:8181/cinema/users/register,559,0,0
1558389560366,425,register,200,OK,Users 1-55,text,true,,4621,139,80,80,http://localhost:8181/cinema/users/register,425,0,0
1558389560363,429,register,200,OK,Users 1-53,text,true,,4621,139,80,80,http://localhost:8181/cinema/users/register,429,0,0
1558389560234,559,register,200,OK,Users 1-50,text,true,,4621,139,80,80,http://localhost:8181/cinema/users/register,559,0,0
1558389560362,433,register,200,OK,Users 1-52,text,true,,4621,139,80,80,http://localhost:8181/cinema/users/register,433,0,0
1558389560068,728,register,200,OK,Users 1-36,text,true,,4621,139,80,80,http://localhost:8181/cinema/users/register,728,0,0
1558389560250,547,register,200,OK,Users 1-51,text,true,,4621,139,80,80,http://localhost:8181/cinema/users/register,547,0,0
1558389560069,730,register,200,OK,Users 1-21,text,true,,4621,139,80,80,http://localhost:8181/cinema/users/register,730,0,0
1558389560067,734,register,200,OK,Users 1-5,text,true,,4621,139,80,80,http://localhost:8181/cinema/users/register,734,0,0
1558389560070,735,register,200,OK,Users 1-18,text,true,,4621,139,81,81,http://localhost:8181/cinema/users/register,735,0,0
1558389560068,740,register,200,OK,Users 1-16,text,true,,4621,139,81,81,http://localhost:8181/cinema/users/register,740,0,0
1558389560072,739,register,200,OK,Users 1-13,text,true,,4621,139,81,81,http://localhost:8181/cinema/users/register,738,0,0
1558389560070,741,register,200,OK,Users 1-14,text,true,,4621,139,81,81,http://localhost:8181/cinema/users/register,740,0,0
1558389560072,741,register,200,OK,Users 1-19,text,true,,4621,139,81,81,http://localhost:8181/cinema/users/register,741,0,0
1558389560766,48,Cinema,200,OK,Users 1-61,text,true,,9926,131,81,81,http://localhost:8181/cinema/movies,48,0,21
1558389560778,38,Cinema,200,OK,Users 1-56,text,true,,9926,131,81,81,http://localhost:8181/cinema/movies,37,0,16
1558389560073,742,register,200,OK,Users 1-24,text,true,,4621,139,81,81,http://localhost:8181/cinema/users/register,742,0,0
1558389560074,742,register,200,OK,Users 1-11,text,true,,4621,139,81,81,http://localhost:8181/cinema/users/register,742,0,0
1558389560076,741,register,200,OK,Users 1-38,text,true,,4621,139,81,81,http://localhost:8181/cinema/users/register,741,0,0
1558389560791,28,Cinema,200,OK,Users 1-55,text,true,,9926,131,82,82,http://localhost:8181/cinema/movies,28,0,3
1558389560076,744,register,200,OK,Users 1-25,text,true,,4621,139,82,82,http://localhost:8181/cinema/users/register,744,0,0
1558389560087,734,register,200,OK,Users 1-6,text,true,,4621,139,82,82,http://localhost:8181/cinema/users/register,734,0,0
1558389560077,746,register,200,OK,Users 1-20,text,true,,4621,139,82,82,http://localhost:8181/cinema/users/register,746,0,0
1558389560078,747,register,200,OK,Users 1-10,text,true,,4621,139,82,82,http://localhost:8181/cinema/users/register,747,0,0
1558389560079,748,register,200,OK,Users 1-15,text,true,,4621,139,82,82,http://localhost:8181/cinema/users/register,748,0,0
1558389560081,748,register,200,OK,Users 1-22,text,true,,4621,139,82,82,http://localhost:8181/cinema/users/register,748,0,0
1558389560079,753,register,200,OK,Users 1-17,text,true,,4621,139,82,82,http://localhost:8181/cinema/users/register,752,0,0
1558389560081,754,register,200,OK,Users 1-9,text,true,,4621,139,82,82,http://localhost:8181/cinema/users/register,754,0,0
1558389560082,755,register,200,OK,Users 1-4,text,true,,4621,139,82,82,http://localhost:8181/cinema/users/register,755,0,0
1558389560084,757,register,200,OK,Users 1-12,text,true,,4621,139,83,83,http://localhost:8181/cinema/users/register,757,0,0
1558389560085,758,register,200,OK,Users 1-1,text,true,,4621,139,83,83,http://localhost:8181/cinema/users/register,758,0,0
1558389560089,756,register,200,OK,Users 1-3,text,true,,4621,139,83,83,http://localhost:8181/cinema/users/register,756,0,0
1558389560093,752,register,200,OK,Users 1-2,text,true,,4621,139,83,83,http://localhost:8181/cinema/users/register,752,0,0
1558389560092,756,register,200,OK,Users 1-26,text,true,,4621,139,83,83,http://localhost:8181/cinema/users/register,756,0,0
1558389560093,758,register,200,OK,Users 1-27,text,true,,4621,139,83,83,http://localhost:8181/cinema/users/register,758,0,0
1558389560767,84,Cinema,200,OK,Users 1-60,text,true,,9926,131,83,83,http://localhost:8181/cinema/movies,84,0,42
1558389560095,757,register,200,OK,Users 1-28,text,true,,4621,139,83,83,http://localhost:8181/cinema/users/register,757,0,0
1558389560796,56,Cinema,200,OK,Users 1-36,text,true,,9926,131,83,83,http://localhost:8181/cinema/movies,56,0,30
1558389560765,88,Cinema,200,OK,Users 1-62,text,true,,9926,131,83,83,http://localhost:8181/cinema/movies,88,0,29
1558389560096,758,register,200,OK,Users 1-29,text,true,,4621,139,83,83,http://localhost:8181/cinema/users/register,758,0,0
1558389560809,45,Cinema,200,OK,Users 1-16,text,true,,9926,131,83,83,http://localhost:8181/cinema/movies,45,0,17
1558389560098,758,register,200,OK,Users 1-30,text,true,,4621,139,83,83,http://localhost:8181/cinema/users/register,758,0,0
1558389560101,756,register,200,OK,Users 1-31,text,true,,4621,139,83,83,http://localhost:8181/cinema/users/register,756,0,0
1558389560108,753,register,200,OK,Users 1-33,text,true,,4621,139,84,84,http://localhost:8181/cinema/users/register,753,0,0
1558389560101,762,register,200,OK,Users 1-32,text,true,,4621,139,84,84,http://localhost:8181/cinema/users/register,762,0,0
1558389560064,800,register,200,OK,Users 1-39,text,true,,4621,139,84,84,http://localhost:8181/cinema/users/register,800,0,0
1558389560106,758,register,200,OK,Users 1-8,text,true,,4621,139,84,84,http://localhost:8181/cinema/users/register,758,0,0
1558389560108,757,register,200,OK,Users 1-40,text,true,,4621,139,84,84,http://localhost:8181/cinema/users/register,757,0,0
1558389560782,85,Cinema,200,OK,Users 1-47,text,true,,9926,131,84,84,http://localhost:8181/cinema/movies,84,0,44
1558389560122,745,register,200,OK,Users 1-34,text,true,,4621,139,84,84,http://localhost:8181/cinema/users/register,745,0,0
1558389560147,721,register,200,OK,Users 1-41,text,true,,4621,139,84,84,http://localhost:8181/cinema/users/register,721,0,0
1558389560123,746,register,200,OK,Users 1-35,text,true,,4621,139,84,84,http://localhost:8181/cinema/users/register,745,0,0
1558389560161,708,register,200,OK,Users 1-42,text,true,,4621,139,84,84,http://localhost:8181/cinema/users/register,708,0,0
1558389560190,680,register,200,OK,Users 1-46,text,true,,4621,139,84,84,http://localhost:8181/cinema/users/register,680,0,0
1558389560170,702,register,200,OK,Users 1-43,text,true,,4621,139,84,84,http://localhost:8181/cinema/users/register,702,0,0
1558389560176,698,register,200,OK,Users 1-45,text,true,,4621,139,84,84,http://localhost:8181/cinema/users/register,698,0,0
1558389560197,679,register,200,OK,Users 1-44,text,true,,4621,139,84,84,http://localhost:8181/cinema/users/register,679,0,0
1558389560063,815,register,200,OK,Users 1-7,text,true,,4621,139,84,84,http://localhost:8181/cinema/users/register,815,0,0
1558389560786,93,Cinema,200,OK,Users 1-64,text,true,,9926,131,84,84,http://localhost:8181/cinema/movies,93,0,85
1558389560745,135,Cinema,200,OK,Users 1-78,text,true,,9926,131,84,84,http://localhost:8181/cinema/movies,135,0,13
1558389560811,70,Cinema,200,OK,Users 1-13,text,true,,9926,131,85,85,http://localhost:8181/cinema/movies,70,0,60
1558389560814,68,register,200,OK,Users 1-61,text,true,,4621,139,85,85,http://localhost:8181/cinema/users/register,68,0,0
1558389560819,65,register,200,OK,Users 1-55,text,true,,4621,139,85,85,http://localhost:8181/cinema/users/register,65,0,0
1558389560816,72,register,200,OK,Users 1-56,text,true,,4621,139,85,85,http://localhost:8181/cinema/users/register,72,0,0
1558389560792,99,Cinema,200,OK,Users 1-53,text,true,,9926,131,85,85,http://localhost:8181/cinema/movies,98,0,2
1558389560853,39,register,200,OK,Users 1-62,text,true,,4621,139,85,85,http://localhost:8181/cinema/users/register,39,0,0
1558389560799,93,Cinema,200,OK,Users 1-21,text,true,,9926,131,85,85,http://localhost:8181/cinema/movies,93,0,26
1558389560852,43,register,200,OK,Users 1-60,text,true,,4621,139,85,85,http://localhost:8181/cinema/users/register,43,0,0
1558389560796,102,Cinema,200,OK,Users 1-52,text,true,,9926,131,86,86,http://localhost:8181/cinema/movies,102,0,18
1558389560880,19,register,200,OK,Users 1-64,text,true,,4621,139,86,86,http://localhost:8181/cinema/users/register,19,0,0
1558389560881,22,register,200,OK,Users 1-78,text,true,,4621,139,86,86,http://localhost:8181/cinema/users/register,22,0,0
1558389560784,124,Cinema,200,OK,Users 1-58,text,true,,9926,131,86,86,http://localhost:8181/cinema/movies,123,0,10
1558389560812,108,Cinema,200,OK,Users 1-63,text,true,,9926,131,87,87,http://localhost:8181/cinema/movies,108,0,54
1558389560867,57,register,200,OK,Users 1-47,text,true,,4621,139,87,87,http://localhost:8181/cinema/users/register,56,0,0
1558389560733,196,register,200,OK,Users 1-76,text,true,,4621,139,87,87,http://localhost:8181/cinema/users/register,195,0,0
1558389560853,81,register,200,OK,Users 1-36,text,true,,4621,139,87,87,http://localhost:8181/cinema/users/register,81,0,0
1558389560789,147,Cinema,200,OK,Users 1-49,text,true,,9926,131,87,87,http://localhost:8181/cinema/movies,147,0,121
1558389560920,18,register,200,OK,Users 1-63,text,true,,4621,139,88,88,http://localhost:8181/cinema/users/register,18,0,0
1558389560797,147,Cinema,200,OK,Users 1-51,text,true,,9926,131,88,88,http://localhost:8181/cinema/movies,147,0,27
1558389560898,48,register,200,OK,Users 1-52,text,true,,4621,139,88,88,http://localhost:8181/cinema/users/register,48,0,0
1558389560891,59,register,200,OK,Users 1-53,text,true,,4621,139,88,88,http://localhost:8181/cinema/users/register,59,0,0
1558389560908,45,register,200,OK,Users 1-58,text,true,,4621,139,88,88,http://localhost:8181/cinema/users/register,45,0,0
1558389560772,182,Cinema,200,OK,Users 1-54,text,true,,9926,131,88,88,http://localhost:8181/cinema/movies,182,0,137
1558389560881,78,register,200,OK,Users 1-13,text,true,,4621,139,89,89,http://localhost:8181/cinema/users/register,78,0,0
1558389560893,68,register,200,OK,Users 1-21,text,true,,4621,139,89,89,http://localhost:8181/cinema/users/register,68,0,0
1558389560780,183,Cinema,200,OK,Users 1-23,text,true,,9926,131,89,89,http://localhost:8181/cinema/movies,182,0,33
1558389560794,170,Cinema,200,OK,Users 1-50,text,true,,9926,131,89,89,http://localhost:8181/cinema/movies,170,0,21
1558389560816,152,Cinema,200,OK,Users 1-24,text,true,,9926,131,89,89,http://localhost:8181/cinema/movies,152,0,9
1558389560953,20,Cinema,200,OK,Users 1-58,text,true,,9926,131,89,89,http://localhost:8181/cinema/movies,20,0,2
1558389560947,27,Cinema,200,OK,Users 1-52,text,true,,9926,131,89,89,http://localhost:8181/cinema/movies,27,0,1
1558389560958,17,Cinema,200,OK,Users 1-89,text,true,,9926,131,89,89,http://localhost:8181/cinema/movies,17,0,0
1558389560769,207,Cinema,200,OK,Users 1-75,text,true,,9926,131,89,89,http://localhost:8181/cinema/movies,207,0,176
1558389560954,24,register,200,OK,Users 1-54,text,true,,4621,139,89,89,http://localhost:8181/cinema/users/register,24,0,0
1558389560976,8,register,200,OK,Users 1-89,text,true,,4621,139,90,90,http://localhost:8181/cinema/users/register,8,0,0
1558389560963,24,register,200,OK,Users 1-23,text,true,,4621,139,90,90,http://localhost:8181/cinema/users/register,24,0,0
1558389560968,22,register,200,OK,Users 1-24,text,true,,4621,139,90,90,http://localhost:8181/cinema/users/register,22,0,0
1558389560975,21,register,200,OK,Users 1-52,text,true,,4621,139,90,90,http://localhost:8181/cinema/users/register,21,0,0
1558389560965,35,register,200,OK,Users 1-50,text,true,,4621,139,91,91,http://localhost:8181/cinema/users/register,35,0,0
1558389560974,28,register,200,OK,Users 1-58,text,true,,4621,139,91,91,http://localhost:8181/cinema/users/register,27,0,0
1558389560988,14,Cinema,200,OK,Users 1-23,text,true,,9926,131,91,91,http://localhost:8181/cinema/movies,14,0,0
1558389560944,64,register,200,OK,Users 1-51,text,true,,4621,139,91,91,http://localhost:8181/cinema/users/register,64,0,0
1558389560786,231,Cinema,200,OK,Users 1-48,text,true,,9926,131,91,91,http://localhost:8181/cinema/movies,231,0,29
1558389561017,3,register,200,OK,Users 1-48,text,true,,4621,139,91,91,http://localhost:8181/cinema/users/register,3,0,0
1558389560929,92,Cinema,200,OK,Users 1-76,text,true,,9926,131,91,91,http://localhost:8181/cinema/movies,92,0,1
1558389560936,88,register,200,OK,Users 1-49,text,true,,4621,139,92,92,http://localhost:8181/cinema/users/register,87,0,0
1558389560765,260,Cinema,200,OK,Users 1-37,text,true,,9926,131,92,92,http://localhost:8181/cinema/movies,260,0,239
1558389561020,7,Cinema,200,OK,Users 1-48,text,true,,9926,131,92,92,http://localhost:8181/cinema/movies,7,0,2
1558389561024,6,Cinema,200,OK,Users 1-49,text,true,,9926,131,92,92,http://localhost:8181/cinema/movies,6,0,1
1558389561028,3,register,200,OK,Users 1-48,text,true,,4621,139,92,92,http://localhost:8181/cinema/users/register,3,0,0
1558389560924,114,Cinema,200,OK,Users 1-47,text,true,,9926,131,92,92,http://localhost:8181/cinema/movies,114,0,1
1558389560899,142,Cinema,200,OK,Users 1-66,text,true,,9926,131,92,92,http://localhost:8181/cinema/movies,142,0,10
1558389560818,224,Cinema,200,OK,Users 1-82,text,true,,9926,131,92,92,http://localhost:8181/cinema/movies,224,0,121
1558389560898,144,Cinema,200,OK,Users 1-65,text,true,,9926,131,92,92,http://localhost:8181/cinema/movies,144,0,12
1558389561042,3,register,200,OK,Users 1-82,text,true,,4621,139,92,92,http://localhost:8181/cinema/users/register,3,0,0
1558389560812,235,Cinema,200,OK,Users 1-74,text,true,,9926,131,92,92,http://localhost:8181/cinema/movies,235,0,58
1558389561041,6,register,200,OK,Users 1-66,text,true,,4621,139,92,92,http://localhost:8181/cinema/users/register,6,0,0
1558389561021,30,register,200,OK,Users 1-76,text,true,,4621,139,92,92,http://localhost:8181/cinema/users/register,30,0,0
1558389560898,156,Cinema,200,OK,Users 1-86,text,true,,9926,131,92,92,http://localhost:8181/cinema/movies,156,0,11
1558389561022,37,Cinema,200,OK,Users 1-92,text,true,,9926,131,93,93,http://localhost:8181/cinema/movies,37,0,7
1558389561059,5,register,200,OK,Users 1-92,text,true,,4621,139,93,93,http://localhost:8181/cinema/users/register,5,0,0
1558389561052,14,Cinema,200,OK,Users 1-76,text,true,,9926,131,93,93,http://localhost:8181/cinema/movies,14,0,0
1558389560814,254,Cinema,200,OK,Users 1-19,text,true,,9926,131,93,93,http://localhost:8181/cinema/movies,254,0,95
1558389561069,2,register,200,OK,Users 1-19,text,true,,4621,139,93,93,http://localhost:8181/cinema/users/register,2,0,0
1558389560882,194,Cinema,200,OK,Users 1-70,text,true,,9926,131,94,94,http://localhost:8181/cinema/movies,194,0,6
1558389561048,29,register,200,OK,Users 1-74,text,true,,4621,139,94,94,http://localhost:8181/cinema/users/register,29,0,0
1558389560793,288,Cinema,200,OK,Users 1-67,text,true,,9926,131,94,94,http://localhost:8181/cinema/movies,288,0,33
1558389560881,201,Cinema,200,OK,Users 1-85,text,true,,9926,131,94,94,http://localhost:8181/cinema/movies,201,0,27
